filename,width,height,class,xmin,ymin,xmax,ymax
0712_NI001_slice001_png_jpg.rf.317d59c2f3f4c26ce4e2b5ab9d6f711a.jpg,224,224,NSCLC,202,107,204,110
0820_NI004_slice003_png_jpg.rf.317406a2c993b514c6cfead1895b4f74.jpg,224,224,NSCLC,133,110,134,112
0459_NI001_slice000_png_jpg.rf.317ff478fa3eeaf6a5155b4e9e03e924.jpg,224,224,SCLC,178,75,179,76
0196_NI000_slice003_png_jpg.rf.317d8eddbcc992bd5044f7e1b47fdd15.jpg,224,224,NSCLC,61,132,68,137
0810_NI002_slice005_png_jpg.rf.319435f61bc557824b028aec595b865a.jpg,224,224,NSCLC,90,103,93,107
1004_NI001_slice005_png_jpg.rf.318a046789f677e52fe9d6ababcbe248.jpg,224,224,NSCLC,42,112,43,115
0625_NI000_slice001_png_jpg.rf.323396dff99029d467a97599d5a22ceb.jpg,224,224,NSCLC,199,127,203,131
0470_NI001_slice014_png_jpg.rf.31ea5cdea9ca9c8e4dbb5192fa12613f.jpg,224,224,NSCLC,46,139,61,148
0785_NI000_slice000_png_jpg.rf.31aca725f04503e700a913c1173009cb.jpg,224,224,SCLC,168,111,171,113
0978_NI003_slice025_png_jpg.rf.319b9af716ace8dc5717667cfdd1e19b.jpg,224,224,NSCLC,63,89,77,97
0811_NI000_slice012_png_jpg.rf.31e73f4e77e7927fdace6d4cf2dc9017.jpg,224,224,NSCLC,56,148,79,162
0508_NI000_slice009_png_jpg.rf.3236d286fb61ccb98c60e999efa82321.jpg,224,224,NSCLC,158,164,160,165
0311_NI000_slice010_png_jpg.rf.32136eadcc13f105c4291b1d06aae6ee.jpg,224,224,NSCLC,144,116,161,135
0864_NI001_slice001_png_jpg.rf.3233f99e8b97d6e7cd31b090a8650599.jpg,224,224,SCLC,31,80,34,83
0211_NI001_slice000_png_jpg.rf.31f749ed0eb235b795b52e87efadb284.jpg,224,224,SCLC,168,89,169,92
0770_NI006_slice003_png_jpg.rf.320ed3bd3117372a9e7ff090274633bd.jpg,224,224,SCLC,179,135,181,137
0376_NI000_slice013_png_jpg.rf.3026e6c6f3c6d87e204f6f0f015224c6.jpg,224,224,SCLC,57,63,58,64
0701_NI005_slice003_png_jpg.rf.322d4efa6ec0ff6e745bcdb78e0c88e1.jpg,224,224,NSCLC,146,141,150,144
0524_NI002_slice002_png_jpg.rf.31f1d56c63f970b29c0723a02b0bf9a9.jpg,224,224,SCLC,192,149,194,151
0208_NI001_slice000_png_jpg.rf.326d9f7880016224a5a1bf62f8c9f072.jpg,224,224,NSCLC,56,118,58,121
0529_NI001_slice001_png_jpg.rf.31f26eb14781eaba26ee8ad1c3ce44fa.jpg,224,224,NSCLC,192,147,194,149
0641_NI004_slice001_png_jpg.rf.3257e499ea0e5d8a05f290e8cad9391b.jpg,224,224,SCLC,67,113,70,116
0879_NI001_slice002_png_jpg.rf.3242de9b5ef73c7a9a22eb00266376e7.jpg,224,224,SCLC,45,76,47,78
0955_NI000_slice003_png_jpg.rf.31c28aa627d19930b191b60a11848cd4.jpg,224,224,NSCLC,65,59,69,62
0655_NI003_slice005_png_jpg.rf.32376f3f7245ff96ed9733e633669f38.jpg,224,224,NSCLC,70,36,73,38
0770_NI011_slice009_png_jpg.rf.326f0214d1d5cc55ef58826e28314706.jpg,224,224,NSCLC,152,154,163,165
0402_NI009_slice019_png_jpg.rf.31c6015b6f3a0c3b0e8aba96c541cc07.jpg,224,224,NSCLC,125,126,136,133
0576_NI000_slice024_png_jpg.rf.31fc4d3633e77886b4f2a819f34cc0ce.jpg,224,224,NSCLC,74,144,89,167
0301_NI000_slice008_png_jpg.rf.31eec3256f724efe7a5b0b1e8b7f8215.jpg,224,224,SCLC,69,145,71,147
0438_NI000_slice001_png_jpg.rf.329b053861c1ceba2a10af97da865bac.jpg,224,224,NSCLC,159,115,162,118
0260_NI000_slice000_png_jpg.rf.32b025ef365133a7b4ad535b0bcd0585.jpg,224,224,NSCLC,54,139,58,142
0493_NI001_slice007_png_jpg.rf.326778eca53b75014c35c40e2902b369.jpg,224,224,NSCLC,93,125,105,138
0479_NI002_slice002_png_jpg.rf.3287c8b073912de2788b28342d72de8f.jpg,224,224,SCLC,83,153,84,154
0260_NI000_slice001_png_jpg.rf.32747c70fe781899ebbdffd2e68da39a.jpg,224,224,NSCLC,51,137,59,144
0429_NI000_slice002_png_jpg.rf.32c8d7fa784370a257ab362bb4e5a37d.jpg,224,224,NSCLC,63,80,65,84
0801_NI000_slice007_png_jpg.rf.329164073582a8f98bc3ee65c8bfae6b.jpg,224,224,NSCLC,149,205,152,207
0921_NI004_slice009_png_jpg.rf.32cee80a1f6ec2f6e7186b8ecba432da.jpg,224,224,NSCLC,59,130,65,137
0499_NI004_slice000_png_jpg.rf.32de9b5da5f097e51b9682e5a5524161.jpg,224,224,NSCLC,62,77,64,78
0663_NI000_slice004_png_jpg.rf.3304462a1e3f9adecc1ed1f5cf9d4e71.jpg,224,224,NSCLC,58,59,60,62
0973_NI001_slice002_png_jpg.rf.33001ee143abe9ed380a4b9917b266ad.jpg,224,224,NSCLC,15,122,19,127
0444_NI000_slice003_png_jpg.rf.32ca4641bbf7b9ecdc04a129948149e6.jpg,224,224,SCLC,43,114,45,116
0303_NI000_slice008_png_jpg.rf.32d3860c28626fcf1e79ab57103ecab6.jpg,224,224,NSCLC,64,148,80,160
0849_NI004_slice002_png_jpg.rf.33045761aef41773a04e9df9bc99328f.jpg,224,224,SCLC,174,127,177,130
0898_NI002_slice004_png_jpg.rf.33087ab8193bb85ea7d82347e8127587.jpg,224,224,NSCLC,51,151,55,154
0701_NI003_slice015_png_jpg.rf.32e128b8a3b83c44cdf9523733bbe983.jpg,224,224,NSCLC,154,116,161,129
0866_NI000_slice001_png_jpg.rf.32d4a319fb92b648d0f7ee1e7d2f893d.jpg,224,224,NSCLC,199,117,202,120
0820_NI000_slice001_png_jpg.rf.332515a20659a1444e8b5587c0f4c896.jpg,224,224,NSCLC,80,105,83,108
0620_NI001_slice001_png_jpg.rf.3342049fb4e09886f0f3ba1230bed735.jpg,224,224,SCLC,51,59,52,60
0358_NI007_slice004_png_jpg.rf.332523e37c331485b725926fc78a8efb.jpg,224,224,NSCLC,46,89,51,93
0637_NI008_slice001_png_jpg.rf.334cc1b1937601727814628c6a1d4878.jpg,224,224,NSCLC,84,116,89,121
0906_NI000_slice000_png_jpg.rf.335192c01e0c370342a316968876cf29.jpg,224,224,SCLC,171,152,176,156
0734_NI000_slice018_png_jpg.rf.3327a7889a155da7fa7c24f1295ab5aa.jpg,224,224,NSCLC,185,65,191,70
0390_NI001_slice002_png_jpg.rf.331eee9a7bd7d4337cc8741fe2f5c825.jpg,224,224,SCLC,68,104,73,108
0776_NI002_slice007_png_jpg.rf.334aeba5439460856738fe5e9203dbc1.jpg,224,224,NSCLC,168,123,177,131
0702_NI001_slice014_png_jpg.rf.334e7d997c5a4862d65cd5d99d7e4a0c.jpg,224,224,NSCLC,43,139,51,149
0721_NI003_slice001_png_jpg.rf.3346482253b8e349d8dd03aa26a7bb18.jpg,224,224,SCLC,170,117,172,118
0994_NI005_slice002_png_jpg.rf.3351feae779ed07a7fe434b8e315d2e3.jpg,224,224,SCLC,171,108,177,114
1002_NI000_slice016_png_jpg.rf.335237b9ba85f1e48bbb8a2a5efa79e5.jpg,224,224,NSCLC,160,143,169,152
0849_NI000_slice004_png_jpg.rf.338cc614067068caf2401d1438654257.jpg,224,224,SCLC,17,123,18,126
0818_NI000_slice001_png_jpg.rf.3359fcfa3178a7690967e0184a8cedfd.jpg,224,224,SCLC,92,140,95,143
0187_NI001_slice000_png_jpg.rf.33b4d046ad8a4da1e7c926b5c345225a.jpg,224,224,NSCLC,165,133,169,138
0867_NI001_slice006_png_jpg.rf.3369567545bdd74e8406cfc8073150c1.jpg,224,224,NSCLC,57,135,64,142
0826_NI000_slice010_png_jpg.rf.33e13722311486d0683073ce2d2503ab.jpg,224,224,NSCLC,68,143,72,146
0478_NI000_slice003_png_jpg.rf.337ad31ac996facc78a66ba2f5e6699f.jpg,224,224,SCLC,205,153,207,155
0624_NI005_slice013_png_jpg.rf.33e3c199a5531faf1e4dace8eae101c4.jpg,224,224,NSCLC,69,171,70,172
0686_NI013_slice002_png_jpg.rf.33c7c5f87381576dfd615457bf3b5a9c.jpg,224,224,NSCLC,63,106,65,108
0508_NI000_slice001_png_jpg.rf.3408b993633488e14a27f1a8a00958c1.jpg,224,224,NSCLC,167,157,170,162
0987_NI000_slice004_png_jpg.rf.33f668295dd5a427d2fa1a474368e4bd.jpg,224,224,SCLC,180,56,182,59
0637_NI001_slice009_png_jpg.rf.346fa2edede30c7ca5e2bc7208f23023.jpg,224,224,NSCLC,18,115,21,118
0405_NI000_slice006_png_jpg.rf.33623faa7c39b4632b51676a9854fd47.jpg,224,224,NSCLC,76,129,77,131
0750_NI002_slice010_png_jpg.rf.3482b4895e2bafdf6b750611cdd41369.jpg,224,224,NSCLC,140,151,154,162
0648_NI000_slice013_png_jpg.rf.33cc029ea116b7963482e3f473a8f6eb.jpg,224,224,SCLC,149,154,150,155
0637_NI009_slice003_png_jpg.rf.3420775fe13a49053103820a14a2f870.jpg,224,224,NSCLC,173,130,178,133
0873_NI000_slice001_png_jpg.rf.33d9911450249eea5da874aa50c2ff4a.jpg,224,224,NSCLC,56,137,60,140
0780_NI001_slice025_png_jpg.rf.3489d45f608784dba1766268ebd3ac44.jpg,224,224,NSCLC,44,75,52,89
0869_NI001_slice008_png_jpg.rf.34320fdaf19e27b26292ee045ade51d9.jpg,224,224,NSCLC,67,85,80,101
0872_NI000_slice000_png_jpg.rf.33962065d76a1c987128007aff0083fc.jpg,224,224,SCLC,179,136,181,138
0171_NI003_slice001_png_jpg.rf.3374b340c22e8340c46200248e9e76cc.jpg,224,224,NSCLC,163,101,165,103
0344_NI001_slice007_png_jpg.rf.338888b7dbad3563f399e2cb313e1dd5.jpg,224,224,NSCLC,44,150,47,153
0404_NI001_slice002_png_jpg.rf.33e67351ded8cdba92a5265fcf3afad8.jpg,224,224,NSCLC,64,160,66,162
0969_NI002_slice000_png_jpg.rf.3368f6e71580ce2a5a3ea094445db982.jpg,224,224,NSCLC,148,156,151,159
0344_NI000_slice005_png_jpg.rf.33675d6be059756e4726bb9c3d2ab48a.jpg,224,224,NSCLC,21,95,23,97
0724_NI003_slice002_png_jpg.rf.348b9237d34775fb858ced1ed2d6dd13.jpg,224,224,NSCLC,178,120,183,124
0939_NI001_slice000_png_jpg.rf.34c108dae18171143f9205e3e4a60fc0.jpg,224,224,SCLC,56,126,57,128
0744_NI000_slice007_png_jpg.rf.34922ab9dd08d6faa83b7f2325a1ed3d.jpg,224,224,NSCLC,44,153,47,155
0641_NI003_slice004_png_jpg.rf.3420ddaafe07c802ef131ec1082ccb1e.jpg,224,224,SCLC,74,158,82,166
0411_NI001_slice005_png_jpg.rf.34faf7aa6e8544283d7d06a5aefa3e06.jpg,224,224,SCLC,195,98,198,100
0770_NI003_slice001_png_jpg.rf.34da3213bfee3bad69538db1b78c1141.jpg,224,224,NSCLC,48,183,53,186
0507_NI002_slice011_png_jpg.rf.355a4879953b0e1e0cf1b87b4d1d18bf.jpg,224,224,NSCLC,156,131,160,136
0617_NI000_slice004_png_jpg.rf.354f317ab73dc16421e8ad74b022f43c.jpg,224,224,SCLC,52,86,55,89
0994_NI004_slice014_png_jpg.rf.355490569a112a7d53455bbcbe3751bf.jpg,224,224,NSCLC,151,98,163,108
0780_NI000_slice000_png_jpg.rf.34e5f988aff1ec808040c62192b1801b.jpg,224,224,SCLC,175,100,177,103
0800_NI001_slice008_png_jpg.rf.34ec88309558d7dd3a66c0d10f7212a0.jpg,224,224,NSCLC,145,127,148,130
0454_NI005_slice003_png_jpg.rf.358863710095c4354131e42c6d15a169.jpg,224,224,NSCLC,84,128,86,130
0137_NI001_slice007_png_jpg.rf.3515236cd9391345e79a7192d46c83c1.jpg,224,224,NSCLC,46,159,61,167
0579_NI000_slice007_png_jpg.rf.35714c25aaf1a32fb9c47bdc9de6fd0e.jpg,224,224,NSCLC,177,107,180,112
0448_NI001_slice006_png_jpg.rf.3547b7e1ec3557adb4ac945f03345edf.jpg,224,224,NSCLC,173,154,176,157
0935_NI000_slice002_png_jpg.rf.3574070ede091d4f599d4c0e3b8a7456.jpg,224,224,SCLC,165,79,169,84
0206_NI000_slice001_png_jpg.rf.34bb68186108a4a848d64ea6e3a26bd2.jpg,224,224,SCLC,190,108,193,110
0697_NI000_slice020_png_jpg.rf.34fae5da48439f2a66053f22875906ea.jpg,224,224,NSCLC,141,83,148,89

0631_NI000_slice002_png_jpg.rf.358e1c63d598e7623677f23459931dbb.jpg,224,224,NSCLC,46,153,49,156
0139_NI003_slice001_png_jpg.rf.351d05a0dc4f8a146ed95ed39dee24a4.jpg,224,224,NSCLC,158,124,161,127
0137_NI002_slice001_png_jpg.rf.356089acc60420cf0b34140d27e57f3c.jpg,224,224,NSCLC,49,114,53,125
0490_NI001_slice009_png_jpg.rf.357e6b15bc684f1158ada6d107b72e98.jpg,224,224,NSCLC,80,162,82,164
0490_NI000_slice020_png_jpg.rf.3582985b80b216815d0148a12107f8f1.jpg,224,224,NSCLC,153,98,161,107
0852_NI001_slice004_png_jpg.rf.35adb453265be48200be8a6f4c40e5c3.jpg,224,224,NSCLC,54,149,57,152
0980_NI000_slice002_png_jpg.rf.359f518bd2ca36de7d5605c84aee753e.jpg,224,224,SCLC,187,147,191,151
0844_NI001_slice007_png_jpg.rf.3593e63c8da48c6028a4f9ddd5621ac7.jpg,224,224,NSCLC,70,115,77,120
0479_NI000_slice003_png_jpg.rf.355884b04a36222b3e7a42b743c39a20.jpg,224,224,SCLC,72,53,74,55
0819_NI002_slice010_png_jpg.rf.35c7f09cc4d596ae5f77ad4c43c8e931.jpg,224,224,NSCLC,51,121,63,134
0978_NI003_slice039_png_jpg.rf.35ab858a8f7d511d4fb7bfb8249eec83.jpg,224,224,NSCLC,70,92,75,95
0636_NI002_slice003_png_jpg.rf.35ab7458ea3ca524a2ca99734775ce88.jpg,224,224,NSCLC,183,152,185,154
0206_NI000_slice002_png_jpg.rf.35afa8e3ffd8e8abb55994c0d5f21014.jpg,224,224,SCLC,190,108,193,110
1004_NI002_slice012_png_jpg.rf.35f24f194ecfafc118245d191f89b421.jpg,224,224,NSCLC,167,80,179,93
0652_NI001_slice001_png_jpg.rf.36046e06e14361e6edcdd7b1662a6ecd.jpg,224,224,NSCLC,189,128,192,129
0377_NI000_slice003_png_jpg.rf.36035352e522148b6a519021b9a5ca21.jpg,224,224,NSCLC,161,131,173,138
0606_NI000_slice017_png_jpg.rf.35c01b693f9238ef55dda0a6d93ffb00.jpg,224,224,NSCLC,78,126,89,136
0183_NI001_slice000_png_jpg.rf.36112daa5f98a9d1282e6180fad5a135.jpg,224,224,NSCLC,68,148,72,156
0643_NI001_slice001_png_jpg.rf.361fa0138c164307a7f4e5e9c6419063.jpg,224,224,NSCLC,176,74,179,77
0477_NI002_slice000_png_jpg.rf.360dfa3a5986109a00214c4bdc3d8d96.jpg,224,224,NSCLC,49,107,52,111
0785_NI003_slice000_png_jpg.rf.3620ae6a74b3b80550fb04107abadd0a.jpg,224,224,NSCLC,131,88,133,89
0699_NI000_slice000_png_jpg.rf.36425260632b1b8248bad0b1a69d0c99.jpg,224,224,NSCLC,159,64,162,67
0496_NI000_slice005_png_jpg.rf.362e51c98a19d425041edc36bc8ef940.jpg,224,224,NSCLC,198,140,199,142
0641_NI005_slice000_png_jpg.rf.3655f9de69c41972829f3b5bc845ff9a.jpg,224,224,NSCLC,36,86,38,88
0526_NI005_slice005_png_jpg.rf.363bbf9d0439c5781a83bce4e3ccc2d5.jpg,224,224,NSCLC,69,126,80,137
1009_NI000_slice000_png_jpg.rf.361e8114cc7029382b5ae746b585b86c.jpg,224,224,SCLC,131,137,139,149
0284_NI000_slice002_png_jpg.rf.360e73e9b2bda793e1b3221e9813e72d.jpg,224,224,NSCLC,46,147,48,150
0489_NI000_slice004_png_jpg.rf.35fe6b1dd0dbe1cce801aa8720efa328.jpg,224,224,NSCLC,67,157,73,164
0489_NI002_slice004_png_jpg.rf.365abc46f02afd8b225fd1a216a175f5.jpg,224,224,NSCLC,69,168,80,179
0173_NI000_slice000_png_jpg.rf.361e01f09a0e80db019956782b3d1b3b.jpg,224,224,SCLC,36,155,38,156
0565_NI002_slice001_png_jpg.rf.36819718f463c96f7efab3ed4775998e.jpg,224,224,SCLC,190,108,193,110
0953_NI000_slice005_png_jpg.rf.36694deeb02b346215b2aab304803120.jpg,224,224,NSCLC,45,130,48,133
0518_NI002_slice000_png_jpg.rf.368d90ddf4a5d0b88f28e4719bde4255.jpg,224,224,SCLC,158,142,160,144
0973_NI000_slice000_png_jpg.rf.36329bc371f21a024d360c196159557c.jpg,224,224,NSCLC,78,173,81,175
0562_NI001_slice009_png_jpg.rf.3632aff5259a7e4d3817c61a39450c60.jpg,224,224,NSCLC,58,142,65,152
0450_NI004_slice001_png_jpg.rf.36967642801984196d657be20c6bf6c0.jpg,224,224,NSCLC,50,179,56,186
0298_NI003_slice000_png_jpg.rf.362ad22c98b5d66058329842659da2af.jpg,224,224,NSCLC,99,127,101,128
0641_NI004_slice003_png_jpg.rf.366f15ba7897ac6cf5091047bedc71a2.jpg,224,224,SCLC,67,112,72,116
0430_NI001_slice004_png_jpg.rf.36a47f04d17f277c0d39225407dc60f6.jpg,224,224,SCLC,170,165,173,168
0865_NI000_slice009_png_jpg.rf.36a17933064d9b1d227209306c26f77c.jpg,224,224,NSCLC,82,115,88,120
0601_NI004_slice001_png_jpg.rf.36312bdfba257f0914d1613deced5cf6.jpg,224,224,SCLC,44,164,47,168
0976_NI001_slice015_png_jpg.rf.36a5157895ebe95733e1ae583fd70fac.jpg,224,224,NSCLC,57,67,69,78
0360_NI003_slice004_png_jpg.rf.36d254eafd1966d1e995a2ef9f3e6b97.jpg,224,224,NSCLC,92,123,96,127
0807_NI001_slice005_png_jpg.rf.36dd5e84cb5789ee7aa8219154ad5745.jpg,224,224,SCLC,186,107,188,109
0828_NI000_slice002_png_jpg.rf.36d371e020cec52f53843ac105500dc7.jpg,224,224,NSCLC,182,146,186,150
0461_NI000_slice000_png_jpg.rf.36a6921888ee93d6ce127b9f885fbb6e.jpg,224,224,SCLC,39,139,40,140
0921_NI003_slice012_png_jpg.rf.36e00d982174de6d5e71395a921008b6.jpg,224,224,NSCLC,130,91,143,105
0249_NI000_slice004_png_jpg.rf.36dc35028fe508621ed72d5370f8320a.jpg,224,224,NSCLC,150,96,155,101
0311_NI000_slice005_png_jpg.rf.3706266ca23ac5c4a11452a924a527ba.jpg,224,224,NSCLC,140,120,154,135
0820_NI004_slice001_png_jpg.rf.36a847c9c550dec830b49142fb06498d.jpg,224,224,NSCLC,131,110,134,113
0869_NI001_slice011_png_jpg.rf.3710def480e72d272eca221b9c3d5505.jpg,224,224,NSCLC,67,86,79,102
0179_NI008_slice001_png_jpg.rf.36f6f9576a4247c9ae2017d7d1a116c9.jpg,224,224,NSCLC,102,123,108,128
0743_NI000_slice004_png_jpg.rf.36b1c1512cecf24bb86a63c4a6cf4931.jpg,224,224,NSCLC,77,129,85,137
0912_NI004_slice009_png_jpg.rf.37419213414e5ffcd32751f9009746db.jpg,224,224,NSCLC,148,152,152,157
0392_NI001_slice001_png_jpg.rf.371802e4903b46aabb1feb9610dc0270.jpg,224,224,SCLC,176,101,178,102
0713_NI006_slice007_png_jpg.rf.3723a1ce21b2daa53e081c5be2caa921.jpg,224,224,NSCLC,64,164,79,172
0211_NI000_slice015_png_jpg.rf.370e9dd5c58a8cf19a629fd1f92af640.jpg,224,224,NSCLC,158,157,167,165
0703_NI001_slice012_png_jpg.rf.3754478b5adb7cca17b6233a6e5cf171.jpg,224,224,NSCLC,47,157,75,171
0722_NI002_slice009_png_jpg.rf.370b4627438d81352480f4834869f9d4.jpg,224,224,NSCLC,173,117,179,120
0987_NI001_slice003_png_jpg.rf.36fa195e7205c5b3bb964dd29180f64c.jpg,224,224,SCLC,62,66,64,68
0994_NI004_slice018_png_jpg.rf.379aa4ebb2938cfe9561bda4af1d60c6.jpg,224,224,NSCLC,155,102,164,110
0305_NI000_slice001_png_jpg.rf.379244b129abde351360c6dcd1a2f636.jpg,224,224,NSCLC,126,156,136,164
0936_NI000_slice006_png_jpg.rf.37cd3c5f738e35acb761fbbcd5df2df8.jpg,224,224,NSCLC,161,83,167,88
0451_NI000_slice004_png_jpg.rf.375ade0380094012a79f24b9b337e872.jpg,224,224,NSCLC,93,161,97,166
1002_NI000_slice002_png_jpg.rf.37e1b6c430edca95160a90b87f96b6aa.jpg,224,224,NSCLC,163,144,170,152
0792_NI003_slice000_png_jpg.rf.37495ff3cf3cc5eb00d5ad89bab8b293.jpg,224,224,NSCLC,41,124,42,125
0694_NI000_slice000_png_jpg.rf.36e8ddb4e6c7d54645c54087773c4c20.jpg,224,224,NSCLC,92,116,94,118
0161_NI000_slice006_png_jpg.rf.37d15ea2212044c6d94ad038624634d5.jpg,224,224,NSCLC,72,161,73,163
0547_NI001_slice005_png_jpg.rf.37d8e7dc097eb0e1b47064c12e4b74f2.jpg,224,224,SCLC,43,137,46,140
0292_NI000_slice007_png_jpg.rf.37d72fb14617ef94e65cb50b929da8d4.jpg,224,224,SCLC,180,151,183,154
0340_NI000_slice004_png_jpg.rf.381a4d2f1f757fc8fca9491178db2917.jpg,224,224,NSCLC,174,149,182,155
0687_NI007_slice001_png_jpg.rf.37ef84aa9a8872e470c64a1159dcb005.jpg,224,224,NSCLC,138,72,140,74
0637_NI005_slice001_png_jpg.rf.379f6f591bfb64fc0c227206bd502c20.jpg,224,224,NSCLC,55,70,57,72
0807_NI002_slice003_png_jpg.rf.383105ac434c4d77de0b5ca5481c9c6a.jpg,224,224,SCLC,29,91,32,96
0496_NI002_slice001_png_jpg.rf.3821492728d0fd4dbb2a7e7fc1e54ad9.jpg,224,224,NSCLC,30,88,32,90
0487_NI004_slice000_png_jpg.rf.37e1c45cfe0e10a06de80337c53f201d.jpg,224,224,SCLC,144,186,151,191
0582_NI005_slice002_png_jpg.rf.382765514886011fb3b0510ab9a27706.jpg,224,224,SCLC,167,79,169,82
0274_NI000_slice002_png_jpg.rf.38297168b9d3789aac2d571d27cc102b.jpg,224,224,NSCLC,63,132,68,137

0538_NI000_slice004_png_jpg.rf.3851213fe706486779b3da27bf35028c.jpg,224,224,NSCLC,134,160,136,162
0748_NI003_slice001_png_jpg.rf.3839b74ab0704a89a3c8facf715b2aba.jpg,224,224,SCLC,183,74,184,76
1002_NI000_slice015_png_jpg.rf.3835a59d17e4a87b490306b4c26bc6b7.jpg,224,224,NSCLC,159,143,169,154
0703_NI000_slice009_png_jpg.rf.3828d9ef41a07b97ae422e6f6eff75ee.jpg,224,224,NSCLC,26,138,28,141
0169_NI001_slice006_png_jpg.rf.385184578bd540d98f3cefed86c242ab.jpg,224,224,NSCLC,162,161,165,165
0744_NI001_slice001_png_jpg.rf.386c3fa604d9e2ebd1d0ed0e59966237.jpg,224,224,NSCLC,82,173,84,175
0431_NI000_slice000_png_jpg.rf.384937c099bf28a1681f506d85e1b13e.jpg,224,224,SCLC,142,174,143,176
0916_NI003_slice002_png_jpg.rf.3828f1a9ed3ab6717fe5412e00ea1128.jpg,224,224,NSCLC,186,141,189,144
0880_NI002_slice003_png_jpg.rf.388c82eb366b878ca0f1d28ca75c15bd.jpg,224,224,NSCLC,73,156,76,160
0797_NI000_slice002_png_jpg.rf.3879137c04b70886bd9a272fd6f6133e.jpg,224,224,SCLC,64,171,67,173
0334_NI009_slice001_png_jpg.rf.38b807d94d2e59a64db7ab1ff78b854e.jpg,224,224,NSCLC,52,118,55,120
0892_NI000_slice002_png_jpg.rf.387051bf0dbf3889ecbaef73eedf4546.jpg,224,224,NSCLC,57,74,67,84
0469_NI004_slice003_png_jpg.rf.3884ec0bba296af65986318ca671cf41.jpg,224,224,NSCLC,137,148,140,150
0466_NI001_slice016_png_jpg.rf.388b8bc8734b2145646fd9248c13088b.jpg,224,224,NSCLC,87,98,94,107
0744_NI001_slice006_png_jpg.rf.38b270ac69eae897719ed95b1955a7b4.jpg,224,224,NSCLC,82,173,85,175
0252_NI000_slice007_png_jpg.rf.38779197ee60262b06263edb048d7323.jpg,224,224,NSCLC,85,105,87,107
0705_NI000_slice005_png_jpg.rf.38bde8e7464721116fcde66c0dcea67d.jpg,224,224,NSCLC,189,133,197,140
0703_NI001_slice009_png_jpg.rf.391a5cd726084c29194f60cce8ed2b00.jpg,224,224,NSCLC,69,165,70,167
0434_NI000_slice005_png_jpg.rf.390663d14ea549540dcbcf5bb68dee7e.jpg,224,224,NSCLC,67,62,74,65
0906_NI000_slice001_png_jpg.rf.390cfe9720893a423510de9eefd2e31f.jpg,224,224,SCLC,171,153,175,157
1011_NI000_slice005_png_jpg.rf.3935bf9124637c4ba18c2924bd4d0181.jpg,224,224,NSCLC,173,127,184,136
0657_NI000_slice002_png_jpg.rf.393a354cc8b37c55ec7200024013116f.jpg,224,224,NSCLC,70,157,72,160
0621_NI000_slice012_png_jpg.rf.3930e6be504fdb1bdd8c30d85ad42c47.jpg,224,224,SCLC,183,135,184,136
0947_NI006_slice003_png_jpg.rf.393a850afebfc3cb3ad30c464d7fa60b.jpg,224,224,NSCLC,169,100,171,102
0709_NI005_slice001_png_jpg.rf.3961caa63df9520c0c07728432a5fd5e.jpg,224,224,SCLC,155,117,158,121
0608_NI003_slice000_png_jpg.rf.39233007ae5b1ad6933d2c9d637d17e2.jpg,224,224,NSCLC,167,87,168,89
0405_NI000_slice003_png_jpg.rf.395644a15a59fdb2c30b8ad9e413a8aa.jpg,224,224,NSCLC,74,129,77,133
0324_NI001_slice003_png_jpg.rf.393b03e568ba633bc8246aec83806bdf.jpg,224,224,NSCLC,151,145,155,147
0652_NI000_slice001_png_jpg.rf.39250e96caa81bc6f6451d0f3393d3cd.jpg,224,224,NSCLC,183,73,186,76
0301_NI000_slice000_png_jpg.rf.39c7ad8ede8625c62ad293612ae01ee1.jpg,224,224,SCLC,69,146,71,147
0392_NI001_slice000_png_jpg.rf.39d84a6c4518aaa27a51deb68f154000.jpg,224,224,SCLC,174,99,179,104
0192_NI002_slice002_png_jpg.rf.399ee202754f52f60acad8eb9e69728b.jpg,224,224,NSCLC,64,153,67,156
0661_NI003_slice000_png_jpg.rf.39bb23c753a436374711cc781ea8fb93.jpg,224,224,SCLC,58,89,60,91
0312_NI003_slice000_png_jpg.rf.39bf34236054fc6308a349041135653b.jpg,224,224,NSCLC,186,85,189,89
0547_NI001_slice000_png_jpg.rf.399d47dcb240d63e62a6a810b0d52f94.jpg,224,224,SCLC,42,137,45,139
0729_NI000_slice002_png_jpg.rf.396a5b6ca43e22d94e8fd7494d80734c.jpg,224,224,NSCLC,169,120,170,122
0398_NI009_slice001_png_jpg.rf.39e20ee0bca949c9ba44bc199691e80d.jpg,224,224,NSCLC,169,109,170,110
0487_NI001_slice004_png_jpg.rf.3962bb5f88c008c831a5b81f1281d802.jpg,224,224,NSCLC,177,38,179,39
0840_NI000_slice001_png_jpg.rf.39a7d645b72e8a91b0155879d33bfdf5.jpg,224,224,SCLC,171,106,173,108
0922_NI000_slice007_png_jpg.rf.3995d2b8a3c8d66080bbef9371b1f6bf.jpg,224,224,NSCLC,138,113,141,116
0474_NI004_slice001_png_jpg.rf.3970c5f4e4c80d3be8e1ff7c7c75946c.jpg,224,224,SCLC,49,101,50,103
0325_NI000_slice013_png_jpg.rf.39830857987a25122aa54dda42874cca.jpg,224,224,NSCLC,64,154,80,164
0326_NI001_slice000_png_jpg.rf.39c2267dd1826bde08644808c5f58631.jpg,224,224,NSCLC,182,130,184,132
